1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2018,90749RCPRD1801E,110017428988,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,"","",33.809900,-118.238300,NAD83,TESORO CORP,008133480,MARATHON PETROLEUM CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1318217234309,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,0,YES,NO,NO,R,Pounds,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.120000,20.400000,23.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.400000,0.000000,23.520000,6.120000,0.000000,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,26.000000,"",PRODUCTION,1.010000
2018,94572NCLSNOLDHI,110000483487,PHILLIPS 66 SAN FRANCISCO REFINERY,1380 SAN PABLO AVE,RODEO,CONTRA COSTA,CA,94572,"","",38.043600,-122.253200,NAD83,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,NO,324,Petroleum,"","","","","","",324110,"","","","","",1318217522515,Vanadium compounds,NO,N770,N770,755389,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,45.500000,138.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,183.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,838.000000,0.000000,0.000000,231.000000,0.000000,0.000000,40.000000,1109.000000,0.000000,0.000000,1760.000000,0.000000,0.000000,1760.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2869.000000,1292.500000,0.000000,0.000000,183.500000,838.000000,271.000000,0.000000,0.000000,0.000000,1760.000000,0.000000,0.000000,3052.500000,"",PRODUCTION,1.010000
2018,90748NNPCF2402E,110000746658,ULTRAMAR INC WILMINGTON REFINERY,2402 E. ANAHEIM STREET,WILMINGTON,LOS ANGELES,CA,90744,"","",33.778300,-118.235100,NAD83,VALERO ENERGY CORP,155946312,VALERO ENERGY CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1318217485731,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,0,YES,YES,NO,R,Grams,0.000000,0.194800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194800,0.000000,0.000000,0.194800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194800,"",PRODUCTION,1.020000
2018,9325WJDHSK11518,110043788602,JD HEISKELL & CO,11518 RD 120,PIXLEY,TULARE,CA,93256,"","",36.000833,-119.302222,NAD83,J D HEISKELL HOLDINGS LLC,009462359,J D HEISKELL HOLDINGS LLC,NO,311,Food,"","","","","","",311119,"","","","","",1318217214915,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,1,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"","",""
2018,90745NCLCR1520E,110038102969,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,1520 E SEPULVEDA BLVD,CARSON,LOS ANGELES,CA,90745,"","",33.804800,-118.243100,NAD83,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,NO,324,Petroleum,"","","","","","",324110,"","","","","",1318217363439,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,0,YES,NO,NO,R,Pounds,110.000000,560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,670.000000,552.000000,1748.000000,2300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,553.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,1752.000000,0.000000,2305.000000,1223.000000,0.000000,0.000000,670.000000,24.000000,530.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1800.000000,3024.000000,"",PRODUCTION,1.000000
2018,9270WRBRTS31NTW,110064351785,ROBERTSON'S READY MIX SANTA ANA PLANT 17,310 N TOWNSEND,SANTA ANA,ORANGE,CA,92703,"","",33.747054,-117.895999,NAD83,NA,"",ROBERTSON'S READY MIX LTD,NO,327,Nonmetallic Mineral Product,"","","","","","",327320,"","","","","",1318216776296,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,1.750000,0.000847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.583000,3.333847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.333847,0.000000,0.000000,3.333847,0.000000,0.000000,0.000000,0.000000,17.081000,0.000000,0.000000,0.000000,20.414847,"",PRODUCTION,1.230000
2018,9455WGLLGX451DI,110070102668,GILLIG,451 DISCOVERY DR,LIVERMORE,ALAMEDA,CA,94551,"","",37.686730,-121.812340,NAD83,NA,"",NA,NO,336,Transportation Equipment,"","","","","","",336211,"","","","","",1318216722266,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,0,NO,NO,NO,R,Pounds,153.000000,14652.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14805.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,610.000000,0.000000,610.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,610.000000,14805.000000,0.000000,0.000000,14805.000000,0.000000,0.000000,0.000000,610.000000,0.000000,0.000000,0.000000,0.000000,15415.000000,"",PRODUCTION,1.690000
2018,94553SHLLL3485P,110000483245,MARTINEZ REFINING CO LLC,3485 PACHECO BLVD,MARTINEZ,CONTRA COSTA,CA,94553,"","",38.016594,-122.115392,NAD83,PBF ENERGY INC,078463170,PBF ENERGY INC,NO,324,Petroleum,"","","","","","",324110,424710,325180,325199,"","",1318218433744,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,0,YES,NO,NO,R,Pounds,1100.000000,1400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2502.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,800.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,830.000000,0.000000,0.000000,1406.000000,0.000000,0.000000,1406.000000,0.000000,540.000000,540.000000,0.000000,0.000000,1100.000000,0.000000,0.000000,0.000000,1100.000000,0.000000,3876.000000,3332.000000,0.000000,0.000000,2500.000000,830.000000,0.000000,0.000000,540.000000,0.000000,1400.000000,4400.000000,1100.000000,10770.000000,"",PRODUCTION,0.990000
2018,90061TSCLS13500,110017216966,PHILLIPS 66 LOS ANGELES TERMINAL,13500 S BROADWAY,LOS ANGELES,LOS ANGELES,CA,90061,"","",33.909160,-118.278410,NAD83,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,324191,"","","","",1318217377124,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,NO,R,Pounds,400.000000,310.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,710.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,2.000000,710.000000,0.000000,0.000000,710.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,712.000000,1.000000,PRODUCTION,1.450000
2018,94553SHLLL3485P,110000483245,MARTINEZ REFINING CO LLC,3485 PACHECO BLVD,MARTINEZ,CONTRA COSTA,CA,94553,"","",38.016594,-122.115392,NAD83,PBF ENERGY INC,078463170,PBF ENERGY INC,NO,324,Petroleum,"","","","","","",324110,424710,325180,325199,"","",1318218433706,Molybdenum trioxide,NO,0001313275,1313-27-5,82800,NO,TRI,NO,2,YES,NO,NO,R,Pounds,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180000,"",ACTIVITY,0.710000
2018,93420NCLSN2555W,110000481755,PHILLIPS 66 CO-SANTA MARIA REFINERY,2555 WILLOW RD,ARROYO GRANDE,SAN LUIS OBISPO,CA,93420,"","",35.038889,-120.589722,NAD83,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,NO,324,Petroleum,"","","","","","",324110,"","","","","",1318217215072,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,0,YES,NO,NO,R,Pounds,5.100000,41.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,46.150000,0.000000,0.000000,46.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,46.650000,"",PRODUCTION,0.960000
2018,9250WMNSTL31JEF,110000784768,MAIN STEEL POLISHING CO INC,3100 JEFFERSON ST,RIVERSIDE,RIVERSIDE,CA,92504,"","",33.928180,-117.409490,NAD83,SAMUEL SON & CO LTD,056742349,SAMUEL SON & CO LTD,NO,332,Fabricated Metals,"","","","","","",332813,"","","","","",1318216876449,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,0.000000,0.000000,0.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,0.000000,0.000000,16.000000,"",PRODUCTION,1.700000
2018,90745NLCCH2111E,110000476137,NALCO CO - CARSON,2111 E DOMINGUEZ ST,LONG BEACH,LOS ANGELES,CA,90810,"","",33.839220,-118.230440,NAD83,ECOLAB INC,NA,ECOLAB INC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1318217097346,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,0,YES,NO,NO,R,Pounds,0.210000,0.051000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261000,2.188000,0.000000,2.188000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,2.258000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2051.010000,0.000000,0.000000,0.000000,0.000000,2051.010000,0.000000,2053.268000,2.519000,0.000000,0.000000,0.261000,0.070000,2.188000,0.000000,0.000000,0.000000,0.000000,0.000000,2051.010000,2053.529000,"",ACTIVITY,0.730000
2018,9176WPLRTC747EF,110060260211,HUDSON TECHNOLOGIES CO,747 E FRANCIS ST,ONTARIO,SAN BERNARDINO,CA,91761,"","",34.041144,-117.640510,NAD83,HUDSON TECHNOLOGIES INC,133706304,HUDSON TECHNOLOGIES INC,NO,325,Chemicals,"","","","","","",325120,"","","","","",1318217336926,Chlorodifluoromethane (HCFC-22),NO,0000075456,75-45-6,5595,NO,TRI,NO,0,NO,NO,NO,R,Pounds,3480.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3480.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3480.000000,0.000000,0.000000,3480.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3480.000000,"",PRODUCTION,1.600000
2018,9458WSNLXX7999A,110010132533,MISSION VALLEY ROCK,7999 ATHENOUR WAY,SUNOL,ALAMEDA,CA,94586,"","",37.575903,-121.880047,NAD83,MARTIN MARIETTA MATERIALS INC,809750912,MARTIN MARIETTA MATERIALS INC,NO,324,Petroleum,"","","","","","",324121,212321,"","","","",1318217158043,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.430000,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430100,0.000000,0.000000,0.430100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430100,"",PRODUCTION,0.950000
2018,91784HLLDY2006N,110012701898,HOLLIDAY ROCK CO INC - CAMPUS,2006 N CAMP US AVE,UPLAND,SAN BERNARDINO,CA,91784,"","",34.137100,-117.640500,NAD83,HOLLIDAY ROCK CO INC,NA,HOLLIDAY ROCK CO INC,NO,324,Petroleum,"","","","","","",324121,327320,212321,"","","",1318217401850,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,0,YES,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",PRODUCTION,0.020000
2018,90509HSHRC2600S,110000475245,HI-SHEAR CORP,2600 SKYPARK DR,TORRANCE,LOS ANGELES,CA,90505,"","",33.802700,-118.331420,NAD83,LISI,NA,LISI,NO,336,Transportation Equipment,"","","","","","",336413,"","","","","",1318217527922,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,NO,R,Pounds,5.000000,0.006628,0.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.296628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9100.000000,0.000000,4400.000000,250.000000,0.000000,0.000000,4650.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13750.000000,9105.296628,0.000000,0.000000,5.296628,9100.000000,0.000000,0.000000,0.000000,0.000000,4650.000000,0.000000,0.000000,13755.296628,"",PRODUCTION,0.900000
2018,94533BLLPC2400H,110000498051,BALL METAL BEVERAGE CONTAINER CORP,2400 HUNTINGTON DR,FAIRFIELD,SOLANO,CA,94533,"","",38.277930,-121.973990,NAD83,BALL CORP,006419147,BALL CORP,NO,332,Fabricated Metals,"","","","","","",332431,"","","","","",1318216826178,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,0,NO,NO,NO,R,Pounds,21000.000000,35000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,252.000000,252.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,252.000000,56000.000000,0.000000,0.000000,56000.000000,0.000000,0.000000,0.000000,252.000000,0.000000,0.000000,187000.000000,0.000000,243252.000000,"",PRODUCTION,0.890000
2018,93501NNVTV1347P,110002932738,INNOVATIVE COATING TECHNOLOGY INC,1347 POOLE ST,MOJAVE,KERN,CA,93501,"","",35.050444,-118.156344,NAD83,BERKSHIRE HATHAWAY INC,009027970,BERKSHIRE HATHAWAY INC,NO,332,Fabricated Metals,"","","","","","",332812,"","","","","",1318217474283,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,0,NO,NO,NO,R,Pounds,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16238.000000,16238.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16238.000000,16248.000000,0.000000,0.000000,10.000000,0.000000,16238.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16248.000000,"","",""
2018,90040THMCC5501E,110000902621,ENGINEERED POLYMER SOLUTIONS INC,5501 E SLAUSON AVE,CITY OF COMMERCE,LOS ANGELES,CA,90040,"","",33.987111,-118.165944,NAD83,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,"","","","","","",325510,"","","","","",1318217409059,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.000000,719.000000,0.000000,0.000000,0.000000,0.000000,719.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,284.000000,0.000000,284.000000,0.000000,1054.000000,55.000000,0.000000,0.000000,4.000000,51.000000,0.000000,0.000000,0.000000,0.000000,719.000000,279.000000,284.000000,1337.000000,"",PRODUCTION,0.380000
2018,90745LDQKR21243,110000476119,SHERWIN-WILLIAMS CO,12401 INDUSTRIAL BLVD,VICTORVILLE,SAN BERNARDINO,CA,92395,"","",34.476183,-117.282931,NAD83,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,"","","","","","",325510,"","","","","",1318217406988,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,0,NO,NO,NO,R,Pounds,391.000000,496.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,887.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000,0.000000,0.000000,0.000000,0.000000,722.000000,43.000000,765.000000,0.000000,794.000000,887.000000,0.000000,0.000000,887.000000,0.000000,0.000000,0.000000,29.000000,0.000000,0.000000,304.000000,765.000000,1985.000000,"",PRODUCTION,0.940000
